Zip_code;Zip_name;Municipality_name;Municipality_code;NUTS3_name;NUTS3_code
72550;Säviä;Pielavesi;595;Pohjois-Savo;11
72570;Vuorikylä;Pielavesi;595;Pohjois-Savo;11
72600;Keitele Keskus;Keitele;239;Pohjois-Savo;11
72630;Kuusela-Rajala;Keitele;239;Pohjois-Savo;11
72710;Vaaraslahti;Pielavesi;595;Pohjois-Savo;11
72740;Laukkala;Pielavesi;595;Pohjois-Savo;11
72810;Jylhänkylä;Pielavesi;595;Pohjois-Savo;11
72840;Saarela;Pielavesi;595;Pohjois-Savo;11
72930;Tossavanlahti;Keitele;239;Pohjois-Savo;11
72950;Porttila;Keitele;239;Pohjois-Savo;11
72980;Petäjäkylä;Keitele;239;Pohjois-Savo;11
73100;Lapinlahti Keskus;Lapinlahti;402;Pohjois-Savo;11
73110;Mäntylahti-Karvasalmi;Lapinlahti;402;Pohjois-Savo;11
73120;Nerkoo-Horsmanmäki;Lapinlahti;402;Pohjois-Savo;11
73200;Varpaisjärvi Keskus;Lapinlahti;402;Pohjois-Savo;11
73230;Syvärinpää;Lapinlahti;402;Pohjois-Savo;11
73250;Korpijärvi;Lapinlahti;402;Pohjois-Savo;11
73300;Nilsiä Keskus;Kuopio;297;Pohjois-Savo;11
73310;Tahkovuori;Kuopio;297;Pohjois-Savo;11
73320;Reittiö;Kuopio;297;Pohjois-Savo;11
73350;Haluna;Kuopio;297;Pohjois-Savo;11
73360;Pajulahti;Kuopio;297;Pohjois-Savo;11
73410;Pieksänkoski;Kuopio;297;Pohjois-Savo;11
73460;Muuruvesi;Kuopio;297;Pohjois-Savo;11
73470;Västinniemi;Kuopio;297;Pohjois-Savo;11
73500;Juankoski Keskus;Kuopio;297;Pohjois-Savo;11
73600;Kaavi Keskus;Kaavi;204;Pohjois-Savo;11
73620;Kortteinen-Rasilampi;Kaavi;204;Pohjois-Savo;11
73640;Sivakkavaara;Kaavi;204;Pohjois-Savo;11
73645;Niinivaara-Onnivaara;Kaavi;204;Pohjois-Savo;11
73670;Luikonlahti;Kaavi;204;Pohjois-Savo;11
73710;Viitaniemi;Kuopio;297;Pohjois-Savo;11
73730;Losomäki;Kuopio;297;Pohjois-Savo;11
73770;Säyneinen-Ala-Siikajärvi;Kuopio;297;Pohjois-Savo;11
73810;Palonurmi-Aholansaari;Kuopio;297;Pohjois-Savo;11
73830;Keski-Siikajärvi;Kuopio;297;Pohjois-Savo;11
73850;Ala-Luosta-Riitasalo;Rautavaara;687;Pohjois-Savo;11
73860;Pykälikkö;Rautavaara;687;Pohjois-Savo;11
73900;Rautavaara Keskus;Rautavaara;687;Pohjois-Savo;11
73970;Riitasalo;Rautavaara;687;Pohjois-Savo;11
73990;Kangaslahti;Rautavaara;687;Pohjois-Savo;11
74100;Iisalmi Keskus, Eteläinen;Iisalmi;140;Pohjois-Savo;11
74120;Iisalmi Keskus Pohjoinen;Iisalmi;140;Pohjois-Savo;11
74130;Kihmula;Iisalmi;140;Pohjois-Savo;11
74140;Ritoniemi;Iisalmi;140;Pohjois-Savo;11
74150;Laidunmäki;Iisalmi;140;Pohjois-Savo;11
74160;Koljonvirta;Iisalmi;140;Pohjois-Savo;11
74170;Soinlahti;Iisalmi;140;Pohjois-Savo;11
74200;Vieremä Keskus;Vieremä;925;Pohjois-Savo;11
74230;Salahmi;Vieremä;925;Pohjois-Savo;11
74240;Marttisenjärvi;Vieremä;925;Pohjois-Savo;11
74250;Nissilä;Vieremä;925;Pohjois-Savo;11
74270;Kauppilanmäki;Vieremä;925;Pohjois-Savo;11
74300;Sonkajärvi Keskus;Sonkajärvi;762;Pohjois-Savo;11
74340;Sukeva-Kainuunmäki;Sonkajärvi;762;Pohjois-Savo;11
74345;Kalliosuo;Sonkajärvi;762;Pohjois-Savo;11
74360;Sonkakoski;Sonkajärvi;762;Pohjois-Savo;11
74380;Jyrkkä;Sonkajärvi;762;Pohjois-Savo;11
74390;Laakajärvi;Sotkamo;765;Kainuu;18
74420;Hernejärvi;Sonkajärvi;762;Pohjois-Savo;11
74470;Paloinen;Lapinlahti;402;Pohjois-Savo;11
74490;Koirakoski;Sonkajärvi;762;Pohjois-Savo;11
74510;Peltosalmi-Sourunsalo;Iisalmi;140;Pohjois-Savo;11
74520;Kirmanranta;Iisalmi;140;Pohjois-Savo;11
74540;Kotikylä;Iisalmi;140;Pohjois-Savo;11
74550;Pörsänmäki;Iisalmi;140;Pohjois-Savo;11
74590;Kurenpolvi;Vieremä;925;Pohjois-Savo;11
74595;Runni;Iisalmi;140;Pohjois-Savo;11
74610;Honkaranta;Kiuruvesi;263;Pohjois-Savo;11
74630;Heinäkylä;Kiuruvesi;263;Pohjois-Savo;11
74640;Sulkavanjärvi;Kiuruvesi;263;Pohjois-Savo;11
74670;Rapakkojoki;Kiuruvesi;263;Pohjois-Savo;11
74680;Myllyniemi;Kiuruvesi;263;Pohjois-Savo;11
74700;Kiuruvesi Keskus;Kiuruvesi;263;Pohjois-Savo;11
74720;Niemiskylä;Kiuruvesi;263;Pohjois-Savo;11
74740;Aittojärvi;Kiuruvesi;263;Pohjois-Savo;11
74770;Kalliokylä;Kiuruvesi;263;Pohjois-Savo;11
74840;Koppeloharju;Kiuruvesi;263;Pohjois-Savo;11
74940;Remeskylä-Tihilänkangas;Kiuruvesi;263;Pohjois-Savo;11
74980;Tihilänkangas;Kiuruvesi;263;Pohjois-Savo;11
75500;Nurmes Keskus;Nurmes;541;Pohjois-Karjala;12
75530;Porokylä;Nurmes;541;Pohjois-Karjala;12
75650;Savikylä;Nurmes;541;Pohjois-Karjala;12
75680;Ylä-Luosta;Rautavaara;687;Pohjois-Savo;11
75700;Valtimo Keskus;Nurmes;541;Pohjois-Karjala;12
75710;Karhunpää;Nurmes;541;Pohjois-Karjala;12
75740;Pajukoski;Nurmes;541;Pohjois-Karjala;12
75770;Puukari;Nurmes;541;Pohjois-Karjala;12
75790;Rumo;Nurmes;541;Pohjois-Karjala;12
75840;Ylä-Valtimo;Nurmes;541;Pohjois-Karjala;12
75890;Saramo-Petäiskylä-Mujejärvi;Nurmes;541;Pohjois-Karjala;12
75930;Petäiskylä;Nurmes;541;Pohjois-Karjala;12
75940;Mujejärvi;Nurmes;541;Pohjois-Karjala;12
75970;Kohtavaara;Nurmes;541;Pohjois-Karjala;12
75990;Höljäkkä;Nurmes;541;Pohjois-Karjala;12
76100;Pieksämäki Keskus;Pieksämäki;593;Etelä-Savo;10
76120;Kontiopuisto;Pieksämäki;593;Etelä-Savo;10
76130;Pappilanmäki;Pieksämäki;593;Etelä-Savo;10
76150;Länsirinne;Pieksämäki;593;Etelä-Savo;10
76280;Partaharju;Pieksämäki;593;Etelä-Savo;10
76620;Pyhitty;Pieksämäki;593;Etelä-Savo;10
76780;Lamminmäki;Pieksämäki;593;Etelä-Savo;10
76850;Naarajärvi;Pieksämäki;593;Etelä-Savo;10
76940;Nenonpelto;Pieksämäki;593;Etelä-Savo;10
77110;Paltanen;Pieksämäki;593;Etelä-Savo;10
77120;Venetmäki;Pieksämäki;593;Etelä-Savo;10
77140;Huumala;Pieksämäki;593;Etelä-Savo;10
77220;Neuvola;Pieksämäki;593;Etelä-Savo;10
77240;Halkokumpu;Pieksämäki;593;Etelä-Savo;10
77320;Hurskaala;Pieksämäki;593;Etelä-Savo;10
77330;Virtasalmi Keskus;Pieksämäki;593;Etelä-Savo;10
77350;Montola;Pieksämäki;593;Etelä-Savo;10
77380;Kantala;Mikkeli;491;Etelä-Savo;10
77430;Siikamäki;Pieksämäki;593;Etelä-Savo;10
77460;Maavesi;Joroinen;171;Etelä-Savo;10
77480;Savuniemi;Joroinen;171;Etelä-Savo;10
77520;Haapakoski-Partaharju;Pieksämäki;593;Etelä-Savo;10
77570;Jäppilä Keskus;Pieksämäki;593;Etelä-Savo;10
77580;Tihusniemi;Pieksämäki;593;Etelä-Savo;10
77600;Suonenjoki Keskus;Suonenjoki;778;Pohjois-Savo;11
77630;Lempyy;Suonenjoki;778;Pohjois-Savo;11
77690;Suontee;Suonenjoki;778;Pohjois-Savo;11
77700;Rautalampi Keskus;Rautalampi;686;Pohjois-Savo;11
77770;Myhinpää;Rautalampi;686;Pohjois-Savo;11
77800;Iisvesi;Suonenjoki;778;Pohjois-Savo;11
77910;Vaajasalmi;Rautalampi;686;Pohjois-Savo;11
77930;Kerkonjoensuu;Rautalampi;686;Pohjois-Savo;11
77960;Pakarila;Rautalampi;686;Pohjois-Savo;11
78200;Varkaus Keskus;Varkaus;915;Pohjois-Savo;11
78210;Kuoppakangas;Varkaus;915;Pohjois-Savo;11
78250;Päiviönsaari;Varkaus;915;Pohjois-Savo;11
78300;Kommila;Varkaus;915;Pohjois-Savo;11
78310;Puurtila;Leppävirta;420;Pohjois-Savo;11
78400;Luttila;Varkaus;915;Pohjois-Savo;11
78480;Timola;Leppävirta;420;Pohjois-Savo;11
78500;Pitkälänniemi-Könönpelto;Varkaus;915;Pohjois-Savo;11
78610;Kurola;Varkaus;915;Pohjois-Savo;11
78710;Akonlahti;Varkaus;915;Pohjois-Savo;11
78850;Käpykangas;Joroinen;171;Etelä-Savo;10
78870;Kaura-Aho;Varkaus;915;Pohjois-Savo;11
78880;Kuvansi;Joroinen;171;Etelä-Savo;10
78900;Ruokokoski;Varkaus;915;Pohjois-Savo;11
79100;Leppävirta Keskus;Leppävirta;420;Pohjois-Savo;11
79130;Sorsakoski;Leppävirta;420;Pohjois-Savo;11
79140;Kotalahti;Leppävirta;420;Pohjois-Savo;11
79150;Konnuslahti-Valkeamäki;Leppävirta;420;Pohjois-Savo;11
79160;Saamaiskylä;Leppävirta;420;Pohjois-Savo;11
79180;Tuppurinmäki;Leppävirta;420;Pohjois-Savo;11
79190;Valkeamäki;Leppävirta;420;Pohjois-Savo;11
79230;Moninmäki;Leppävirta;420;Pohjois-Savo;11
79255;Kurjala-Moninmäki;Leppävirta;420;Pohjois-Savo;11
79265;Puponmäki;Leppävirta;420;Pohjois-Savo;11
79330;Näädänmaa;Leppävirta;420;Pohjois-Savo;11
79350;Itä-Soisalo;Leppävirta;420;Pohjois-Savo;11
79410;Niinimäki;Leppävirta;420;Pohjois-Savo;11
79480;Kangaslampi Keskus;Varkaus;915;Pohjois-Savo;11
79520;Viljolahti;Varkaus;915;Pohjois-Savo;11
79600;Joroinen Keskus;Joroinen;171;Etelä-Savo;10
79620;Huutokoski;Joroinen;171;Etelä-Savo;10
79630;Kolma;Joroinen;171;Etelä-Savo;10
79660;Kerisalo;Joroinen;171;Etelä-Savo;10
79680;Lahnalahti;Joroinen;171;Etelä-Savo;10
79690;Kaitainen;Joroinen;171;Etelä-Savo;10
79700;Heinävesi Keskus;Heinävesi;90;Etelä-Savo;10
79810;Karvion kanava;Heinävesi;90;Etelä-Savo;10
79820;Varistaipale;Heinävesi;90;Etelä-Savo;10
79830;Palokki;Heinävesi;90;Etelä-Savo;10
79850;Uusi-Valamo;Heinävesi;90;Etelä-Savo;10
79860;Suuraho - Uusi-Valamo;Heinävesi;90;Etelä-Savo;10
79885;Etelä-Petruma;Heinävesi;90;Etelä-Savo;10
79895;Sarvikumpu;Heinävesi;90;Etelä-Savo;10
79910;Kerma;Heinävesi;90;Etelä-Savo;10
79940;Vihtari-Poikiinaho;Heinävesi;90;Etelä-Savo;10
80100;Joensuu Keskus, Pohjoinen;Joensuu;167;Pohjois-Karjala;12
80110;Joensuu Keskus Eteläinen;Joensuu;167;Pohjois-Karjala;12
80130;Kanervala;Joensuu;167;Pohjois-Karjala;12
80140;Noljakka;Joensuu;167;Pohjois-Karjala;12
80160;Rantakylä-Latola;Joensuu;167;Pohjois-Karjala;12
80170;Utra;Joensuu;167;Pohjois-Karjala;12
80200;Niinivaara;Joensuu;167;Pohjois-Karjala;12
80210;Sairaala-alue;Joensuu;167;Pohjois-Karjala;12
80220;Penttilä;Joensuu;167;Pohjois-Karjala;12
80230;Hukanhauta;Joensuu;167;Pohjois-Karjala;12
80260;Kettuvaara;Joensuu;167;Pohjois-Karjala;12
80330;Reijola;Joensuu;167;Pohjois-Karjala;12
80400;Ylämylly;Liperi;426;Pohjois-Karjala;12
80510;Onttola-Kunnasniemi;Kontiolahti;276;Pohjois-Karjala;12
80710;Lehmo;Kontiolahti;276;Pohjois-Karjala;12
80770;Kontiolahti as;Kontiolahti;276;Pohjois-Karjala;12
80780;Kontioniemi;Kontiolahti;276;Pohjois-Karjala;12
80790;Kontioranta-Kontioniemi;Kontiolahti;276;Pohjois-Karjala;12
80850;Paihola;Kontiolahti;276;Pohjois-Karjala;12
80910;Kulho;Kontiolahti;276;Pohjois-Karjala;12
81100;Kontiolahti;Kontiolahti;276;Pohjois-Karjala;12
81120;Katajaranta;Kontiolahti;276;Pohjois-Karjala;12
81160;Romppala-Riihikangas;Kontiolahti;276;Pohjois-Karjala;12
81200;Eno Keskus;Joensuu;167;Pohjois-Karjala;12
81210;Louhioja;Joensuu;167;Pohjois-Karjala;12
81220;Jakokoski;Kontiolahti;276;Pohjois-Karjala;12
81230;Mönni;Kontiolahti;276;Pohjois-Karjala;12
81235;Lehtoi;Kontiolahti;276;Pohjois-Karjala;12
81260;Ahveninen;Joensuu;167;Pohjois-Karjala;12
81270;Paukkaja;Joensuu;167;Pohjois-Karjala;12
81280;Uimaharju;Joensuu;167;Pohjois-Karjala;12
81290;Ukkola;Joensuu;167;Pohjois-Karjala;12
81295;Haapalahti;Joensuu;167;Pohjois-Karjala;12
81320;Kuismavaara;Joensuu;167;Pohjois-Karjala;12
81330;Luhtapohja;Joensuu;167;Pohjois-Karjala;12
81350;Tokrajärvi;Ilomantsi;146;Pohjois-Karjala;12
81360;Sarvinki;Joensuu;167;Pohjois-Karjala;12
81390;Revonkylä;Joensuu;167;Pohjois-Karjala;12
81420;Tyrjänsaari;Ilomantsi;146;Pohjois-Karjala;12
81430;Kivilahti;Ilomantsi;146;Pohjois-Karjala;12
81450;Huhus-Käenkoski;Ilomantsi;146;Pohjois-Karjala;12
81460;Käenkoski;Ilomantsi;146;Pohjois-Karjala;12
81470;Naarva;Ilomantsi;146;Pohjois-Karjala;12
81560;Vuonisjärvi;Lieksa;422;Pohjois-Karjala;12
81570;Kelvä;Lieksa;422;Pohjois-Karjala;12
81590;Vuonislahti;Lieksa;422;Pohjois-Karjala;12
81650;Hattuvaara;Lieksa;422;Pohjois-Karjala;12
81660;Lehmikylä;Lieksa;422;Pohjois-Karjala;12
81700;Lieksa Keskus;Lieksa;422;Pohjois-Karjala;12
81720;Mähkö-Timitra;Lieksa;422;Pohjois-Karjala;12
81750;Pankakoski;Lieksa;422;Pohjois-Karjala;12
81810;Jamali;Lieksa;422;Pohjois-Karjala;12
81820;Kylänlahti;Lieksa;422;Pohjois-Karjala;12
81850;Mätäsvaara;Lieksa;422;Pohjois-Karjala;12
81860;Viekijärvi;Lieksa;422;Pohjois-Karjala;12
81950;Pankajärvi;Lieksa;422;Pohjois-Karjala;12
81970;Jongunjoki-Pankajärvi;Lieksa;422;Pohjois-Karjala;12
82110;Heinävaara;Joensuu;167;Pohjois-Karjala;12
82120;Keskijärvi;Joensuu;167;Pohjois-Karjala;12
82140;Kiihtelysvaara Keskus;Joensuu;167;Pohjois-Karjala;12
82160;Oskola;Joensuu;167;Pohjois-Karjala;12
82170;Uskali;Joensuu;167;Pohjois-Karjala;12
82180;Huhtilampi;Joensuu;167;Pohjois-Karjala;12
82200;Hammaslahti;Joensuu;167;Pohjois-Karjala;12
82210;Suhmura;Joensuu;167;Pohjois-Karjala;12
82220;Niittylahti;Joensuu;167;Pohjois-Karjala;12
82290;Nieminen;Rääkkylä;707;Pohjois-Karjala;12
82300;Rääkkylä Keskus;Rääkkylä;707;Pohjois-Karjala;12
82310;Oravisalo-Varpasalo;Rääkkylä;707;Pohjois-Karjala;12
82335;Rasivaara;Rääkkylä;707;Pohjois-Karjala;12
82350;Tikkala;Tohmajärvi;848;Pohjois-Karjala;12
82360;Onkamo;Tohmajärvi;848;Pohjois-Karjala;12
82380;Tolosenmäki;Kitee;260;Pohjois-Karjala;12
82395;Haarajärvi;Kitee;260;Pohjois-Karjala;12
82430;Puhos-Leinovaara;Kitee;260;Pohjois-Karjala;12
82460;Hummovaara;Kitee;260;Pohjois-Karjala;12
82490;Heinoniemi;Kitee;260;Pohjois-Karjala;12
82500;Kitee Keskus;Kitee;260;Pohjois-Karjala;12
82510;Kiteenlahti;Kitee;260;Pohjois-Karjala;12
82580;Juurikka;Kitee;260;Pohjois-Karjala;12
82590;Närsäkkälä;Kitee;260;Pohjois-Karjala;12
82600;Tohmajärvi Keskus;Tohmajärvi;848;Pohjois-Karjala;12
82655;Värtsilä Keskus;Tohmajärvi;848;Pohjois-Karjala;12
82660;Uusi-Värtsilä;Tohmajärvi;848;Pohjois-Karjala;12
82670;Kaurila;Tohmajärvi;848;Pohjois-Karjala;12
82675;Niirala-Jänisjoki;Tohmajärvi;848;Pohjois-Karjala;12
82685;Littilä;Tohmajärvi;848;Pohjois-Karjala;12
82710;Kovero;Joensuu;167;Pohjois-Karjala;12
82730;Tuupovaara Keskus-Pirttiaho;Joensuu;167;Pohjois-Karjala;12
82750;Öllölä;Joensuu;167;Pohjois-Karjala;12
82760;Hoilola;Joensuu;167;Pohjois-Karjala;12
82770;Kaustajärvi;Tohmajärvi;848;Pohjois-Karjala;12
82815;Marjovaara;Joensuu;167;Pohjois-Karjala;12
82820;Maukkula;Ilomantsi;146;Pohjois-Karjala;12
82830;Haukivaara;Ilomantsi;146;Pohjois-Karjala;12
82840;Pirttiaho;Joensuu;167;Pohjois-Karjala;12
82850;Kinnasniemi;Joensuu;167;Pohjois-Karjala;12
82865;Kokinvaara-Mannervaara;Joensuu;167;Pohjois-Karjala;12
82870;Luutalahti;Joensuu;167;Pohjois-Karjala;12
82880;Mannervaara;Joensuu;167;Pohjois-Karjala;12
82900;Ilomantsi Keskus;Ilomantsi;146;Pohjois-Karjala;12
82915;Sonkaja;Ilomantsi;146;Pohjois-Karjala;12
82960;Lehtovaara-Kuikkalampi;Ilomantsi;146;Pohjois-Karjala;12
82967;Hattu;Ilomantsi;146;Pohjois-Karjala;12
82980;Möhkö;Ilomantsi;146;Pohjois-Karjala;12
83100;Liperi Keskus;Liperi;426;Pohjois-Karjala;12
83130;Salokylä;Liperi;426;Pohjois-Karjala;12
83140;Puromäki;Liperi;426;Pohjois-Karjala;12
83150;Roukalahti;Liperi;426;Pohjois-Karjala;12
83160;Tutjunniemi;Liperi;426;Pohjois-Karjala;12
83320;Risti-Juojärvi;Liperi;426;Pohjois-Karjala;12
83330;Kaatamo;Liperi;426;Pohjois-Karjala;12
83340;Kaarnalampi;Liperi;426;Pohjois-Karjala;12
83400;Viinijärvi;Liperi;426;Pohjois-Karjala;12
83430;Käsämä;Liperi;426;Pohjois-Karjala;12
83450;Vaivio;Liperi;426;Pohjois-Karjala;12
83460;Harinjärvi;Liperi;426;Pohjois-Karjala;12
83480;Ahonkylä;Liperi;426;Pohjois-Karjala;12
83500;Outokumpu Keskus;Outokumpu;309;Pohjois-Karjala;12
83550;Kokonvaara;Outokumpu;309;Pohjois-Karjala;12
83630;Kuusjärvi;Outokumpu;309;Pohjois-Karjala;12
83660;Varislahti;Outokumpu;309;Pohjois-Karjala;12
83700;Polvijärvi Keskus;Polvijärvi;607;Pohjois-Karjala;12
83720;Kuorevaara;Polvijärvi;607;Pohjois-Karjala;12
83750;Sotkuma;Polvijärvi;607;Pohjois-Karjala;12
83760;Sola;Polvijärvi;607;Pohjois-Karjala;12
83780;Horsmanaho;Polvijärvi;607;Pohjois-Karjala;12
83825;Kinahmo;Polvijärvi;607;Pohjois-Karjala;12
83830;Hukkala;Polvijärvi;607;Pohjois-Karjala;12
83835;Ruvaslahti;Polvijärvi;607;Pohjois-Karjala;12
83840;Saarivaara;Polvijärvi;607;Pohjois-Karjala;12
83855;Martonvaara-Sammakkovaara;Polvijärvi;607;Pohjois-Karjala;12
83870;Polvela-Timovaara;Juuka;176;Pohjois-Karjala;12
83880;Kajoo;Juuka;176;Pohjois-Karjala;12
83900;Juuka Keskus;Juuka;176;Pohjois-Karjala;12
83910;Paalasmaa;Juuka;176;Pohjois-Karjala;12
83915;Vihtasuo;Juuka;176;Pohjois-Karjala;12
83940;Nunnanlahti;Juuka;176;Pohjois-Karjala;12
83950;Ahmovaara;Juuka;176;Pohjois-Karjala;12
83960;Koli;Lieksa;422;Pohjois-Karjala;12
83985;Tuopanjoki;Juuka;176;Pohjois-Karjala;12
84100;Ylivieska Keskus;Ylivieska;977;Pohjois-Pohjanmaa;17
84460;Tuomiperä;Ylivieska;977;Pohjois-Pohjanmaa;17
84540;Vähäkangas;Ylivieska;977;Pohjois-Pohjanmaa;17
84650;Kantokylä;Ylivieska;977;Pohjois-Pohjanmaa;17
84770;Isokoski;Ylivieska;977;Pohjois-Pohjanmaa;17
84880;Raudaskylä;Ylivieska;977;Pohjois-Pohjanmaa;17
85100;Kalajoki Keskus;Kalajoki;208;Pohjois-Pohjanmaa;17
85120;Metsä;Kalajoki;208;Pohjois-Pohjanmaa;17
85140;Tynkä;Kalajoki;208;Pohjois-Pohjanmaa;17
85150;Typpö;Kalajoki;208;Pohjois-Pohjanmaa;17
85160;Rautio;Kalajoki;208;Pohjois-Pohjanmaa;17
85180;Rahja;Kalajoki;208;Pohjois-Pohjanmaa;17
85200;Alavieska Keskus;Alavieska;9;Pohjois-Pohjanmaa;17
85210;Kähtävä;Alavieska;9;Pohjois-Pohjanmaa;17
85230;Talus;Alavieska;9;Pohjois-Pohjanmaa;17
85310;Sievi Asemanseutu;Sievi;746;Pohjois-Pohjanmaa;17
85320;Markkula;Sievi;746;Pohjois-Pohjanmaa;17
85340;Jyrinki;Sievi;746;Pohjois-Pohjanmaa;17
85410;Sievi Keskus;Sievi;746;Pohjois-Pohjanmaa;17
85430;Koivisto;Sievi;746;Pohjois-Pohjanmaa;17
85450;Joenkylä;Sievi;746;Pohjois-Pohjanmaa;17
85470;Kiiskilampi;Sievi;746;Pohjois-Pohjanmaa;17
85500;Nivala Keskus;Nivala;535;Pohjois-Pohjanmaa;17
85540;Mönkö;Nivala;535;Pohjois-Pohjanmaa;17
85560;Ainastalo;Nivala;535;Pohjois-Pohjanmaa;17
85580;Karvoskylä;Nivala;535;Pohjois-Pohjanmaa;17
85620;Sarja;Nivala;535;Pohjois-Pohjanmaa;17
85630;Sarjanahde;Nivala;535;Pohjois-Pohjanmaa;17
85640;Maliskylä;Nivala;535;Pohjois-Pohjanmaa;17
85660;Ruuskankylä;Nivala;535;Pohjois-Pohjanmaa;17
85710;Parkkila;Haapajärvi;69;Pohjois-Pohjanmaa;17
85730;Tulppo;Haapajärvi;69;Pohjois-Pohjanmaa;17
85800;Haapajärvi Keskus;Haapajärvi;69;Pohjois-Pohjanmaa;17
85820;Oksava;Haapajärvi;69;Pohjois-Pohjanmaa;17
85840;Kuona;Haapajärvi;69;Pohjois-Pohjanmaa;17
85900;Reisjärvi Keskus;Reisjärvi;691;Pohjois-Pohjanmaa;17
85930;Kangaskylä-Tolpankangas;Reisjärvi;691;Pohjois-Pohjanmaa;17
85940;Räisälänmäki;Reisjärvi;691;Pohjois-Pohjanmaa;17
85980;Köyhänperä;Reisjärvi;691;Pohjois-Pohjanmaa;17
86100;Pyhäjoki Keskus;Pyhäjoki;625;Pohjois-Pohjanmaa;17
86110;Parhalahti;Pyhäjoki;625;Pohjois-Pohjanmaa;17
86160;Pirttikoski;Pyhäjoki;625;Pohjois-Pohjanmaa;17
86170;Yppäri;Pyhäjoki;625;Pohjois-Pohjanmaa;17
86210;Petäjäskoski;Oulainen;563;Pohjois-Pohjanmaa;17
86220;Merijärvi Keskus;Merijärvi;483;Pohjois-Pohjanmaa;17
86230;Ylipää;Merijärvi;483;Pohjois-Pohjanmaa;17
86240;Pyhänkoski;Merijärvi;483;Pohjois-Pohjanmaa;17
86300;Oulainen Keskus;Oulainen;563;Pohjois-Pohjanmaa;17
86350;Kilpua;Oulainen;563;Pohjois-Pohjanmaa;17
86360;Ilveskorpi;Raahe;678;Pohjois-Pohjanmaa;17
86400;Vihanti Keskus;Raahe;678;Pohjois-Pohjanmaa;17
86440;Lampinsaari;Raahe;678;Pohjois-Pohjanmaa;17
86460;Alpua;Raahe;678;Pohjois-Pohjanmaa;17
86470;Lumimetsä;Raahe;678;Pohjois-Pohjanmaa;17
86480;Karhukangas;Haapavesi;71;Pohjois-Pohjanmaa;17
86510;Matkaniva;Oulainen;563;Pohjois-Pohjanmaa;17
86530;Annonen;Haapavesi;71;Pohjois-Pohjanmaa;17
86550;Mieluskylä;Haapavesi;71;Pohjois-Pohjanmaa;17
86600;Haapavesi Keskus;Haapavesi;71;Pohjois-Pohjanmaa;17
86650;Kytökylä-Joutenniva;Haapavesi;71;Pohjois-Pohjanmaa;17
86680;Vatjusjärvi;Haapavesi;71;Pohjois-Pohjanmaa;17
86690;Karsikas;Haapavesi;71;Pohjois-Pohjanmaa;17
86710;Kärsämäki Keskus;Kärsämäki;317;Pohjois-Pohjanmaa;17
86790;Venetpalo;Kärsämäki;317;Pohjois-Pohjanmaa;17
86800;Pyhäsalmi;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
86810;Pellikkaperä;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
86850;Hiidenniemi;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
86870;Vesikoski;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
86900;Pyhäkumpu;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
86980;Väliaho;Pyhäjärvi;626;Pohjois-Pohjanmaa;17
87100;Kajaani Keskus;Kajaani;205;Kainuu;18
87150;Purola;Kajaani;205;Kainuu;18
87200;Teppana;Kajaani;205;Kainuu;18
87250;Kättö-Kätönlahti;Kajaani;205;Kainuu;18
87300;Palokangas;Kajaani;205;Kainuu;18
87400;Petäisenniska;Kajaani;205;Kainuu;18
87500;Lehtikangas;Kajaani;205;Kainuu;18
87700;Lohtaja-Kettu;Kajaani;205;Kainuu;18
87800;Vuoreslahti;Kajaani;205;Kainuu;18
87830;Nakertaja;Kajaani;205;Kainuu;18
87850;Paltaniemi;Kajaani;205;Kainuu;18
87900;Karankalahti;Kajaani;205;Kainuu;18
87910;Linnantaus;Kajaani;205;Kainuu;18
87930;Salmijärvi;Kajaani;205;Kainuu;18
87950;Kuluntalahti;Kajaani;205;Kainuu;18
87970;Jormua;Kajaani;205;Kainuu;18
88120;Tuhkakylä;Sotkamo;765;Kainuu;18
88200;Otanmäki-Kytökoski;Kajaani;205;Kainuu;18
88270;Vuolijoki Keskus;Kajaani;205;Kainuu;18
88300;Paltamo Keskus;Paltamo;578;Kainuu;18
88310;Melalahti;Paltamo;578;Kainuu;18
88340;Manamansalo;Vaala;785;Pohjois-Pohjanmaa;17
88350;Kivesjärvi;Paltamo;578;Kainuu;18
88380;Mieslahti;Paltamo;578;Kainuu;18
88400;Ristijärvi Keskus-Hiisijärvi;Ristijärvi;697;Kainuu;18
88440;Jokikylä;Ristijärvi;697;Kainuu;18
88460;Hiisijärvi;Ristijärvi;697;Kainuu;18
88470;Kontiomäki;Paltamo;578;Kainuu;18
88490;Pohjavaara;Sotkamo;765;Kainuu;18
88530;Paakki;Sotkamo;765;Kainuu;18
88600;Sotkamo Keskus;Sotkamo;765;Kainuu;18
88610;Vuokatti;Sotkamo;765;Kainuu;18
88615;Vuokatin Urheiluopisto;Sotkamo;765;Kainuu;18
88620;Korholanmäki;Sotkamo;765;Kainuu;18
88640;Ontojoki;Sotkamo;765;Kainuu;18
88670;Juurikkalahti-Maanselkä;Sotkamo;765;Kainuu;18
88690;Maanselkä;Sotkamo;765;Kainuu;18
